,baseline_forecast,cev_forecast,rf_forecast,xgb_forecast,actual_future_vol
2023-06-20,0.11589704759129811,0.04422462804471309,0.13107547137642758,0.116413034,0.09080438040165771
2023-06-21,0.11876775951569855,0.049504830834592846,0.1332809881045461,0.1143041,0.09253641870488087
2023-06-22,0.10780087735980949,0.049183917580628976,0.13461850698465386,0.112678535,0.09256318866933375
2023-06-23,0.1082005517594448,0.04956664171784339,0.12976909904774014,0.11235212,0.08606919091286755
2023-06-26,0.1085485683161307,0.05615282997058628,0.12885626463693683,0.11187807,0.08261559266886799
2023-06-27,0.1061797558739939,0.056956042663153315,0.13327268933803643,0.13357286,0.0770974667453865
2023-06-28,0.10615460049302727,0.06345515680116291,0.15071714917421858,0.13363008,0.08309849248839318
2023-06-29,0.10237580829328169,0.05473423765876648,0.12645468751975197,0.12337579,0.08750750276731174
2023-06-30,0.1047031661468181,0.05542410888023598,0.13225746986108894,0.13321015,0.07977545347757556
2023-07-03,0.09520897912692758,0.06114242245032426,0.13102442429172043,0.1289315,0.08134103831828794
2023-07-05,0.09498596457200972,0.0547402876853376,0.13419796805951015,0.1280129,0.0977440702508908
2023-07-06,0.1012537376996098,0.050670372424002776,0.14873215376630974,0.14837015,0.09339783038028518
2023-07-07,0.1006951387856307,0.05280617841934463,0.1288499072965579,0.13009553,0.09467437846631196
2023-07-10,0.09939786577206394,0.051634596412676384,0.12845032157084696,0.13009553,0.098501525476569
2023-07-11,0.10094155957965413,0.05101144282273824,0.12951477287690666,0.12617642,0.09847047583830441
2023-07-12,0.10001181833257211,0.0520552383969781,0.12780422977337066,0.12911353,0.0978432229568034
2023-07-13,0.10100330761326097,0.05465669551758526,0.12747254480612594,0.12757769,0.0932859957982883
2023-07-14,0.10131523721427194,0.05724301949459281,0.11838193445392413,0.12200156,0.09328488865373852
2023-07-17,0.09339592922973344,0.04757446493088748,0.12568260632076209,0.13010858,0.09467744871351827
2023-07-18,0.09433947121431509,0.04667991546688701,0.10361456975037911,0.10219008,0.09829257659601677
2023-07-19,0.09080438040165771,0.04806611592379103,0.10355885372163444,0.10340651,0.09967024587963084
2023-07-20,0.09253641870488087,0.0471412477437465,0.10761397822857674,0.1148142,0.10037955007763087
2023-07-21,0.09256318866933375,0.050963173930386366,0.10837989085412149,0.1148142,0.10050776250718942
2023-07-24,0.08606919091286755,0.0497775135555994,0.1078007013098468,0.10572041,0.10241233697530121
2023-07-25,0.08261559266886799,0.05313532003529435,0.10724388835710442,0.114021115,0.10113213890043657
2023-07-26,0.0770974667453865,0.05300047019666644,0.10592701512234523,0.105798855,0.11106792070450619
2023-07-27,0.08309849248839318,0.04383030850957574,0.10114717707446497,0.09941622,0.11843959066242928
2023-07-28,0.08750750276731174,0.04458475357134255,0.10731580689719342,0.11409956,0.11529174822545525
2023-07-31,0.07977545347757556,0.047956907222777206,0.10303444166364024,0.102467835,0.11824870208392077
2023-08-01,0.08134103831828794,0.04761868207995461,0.10320750985164782,0.105169706,0.1310392064442288
2023-08-02,0.0977440702508908,0.051417799101694556,0.10806719432475403,0.10409446,0.1223251637110963
2023-08-03,0.09339783038028518,0.05405094018474902,0.10390587312265821,0.1088933,0.12197417293185718
2023-08-04,0.09467437846631196,0.05451492226117274,0.10328611315609042,0.102467835,0.12081215058663122
2023-08-07,0.098501525476569,0.05358282686297799,0.10754757043552193,0.1106256,0.11789256165628333
2023-08-08,0.09847047583830441,0.05538727328179254,0.10960868454124288,0.12277691,0.11931474405059463
2023-08-09,0.0978432229568034,0.0568096812534489,0.10371773330143565,0.10953495,0.11740182808389193
2023-08-10,0.0932859957982883,0.05764246791869389,0.10503826130262285,0.10695136,0.11753179137892805
2023-08-11,0.09328488865373852,0.054679460223602365,0.10319100909385807,0.102467835,0.11980660784644141
2023-08-14,0.09467744871351827,0.051304551501616315,0.10503328595764617,0.111774005,0.11985050885252747
2023-08-15,0.09829257659601677,0.05459776548983129,0.10591189904691323,0.11114846,0.11194699992354397
2023-08-16,0.09967024587963084,0.05838104586204039,0.10340989662541325,0.10006839,0.11157664568777627
2023-08-17,0.10037955007763087,0.0645554286576819,0.10308671120270632,0.10195023,0.1172675286513903
2023-08-18,0.10050776250718942,0.06398580619609733,0.1031554816030276,0.10195023,0.11726219127480093
2023-08-21,0.10241233697530121,0.059103440203174214,0.10376211960225101,0.10535776,0.11586675798512543
2023-08-22,0.10113213890043657,0.059738073683434714,0.10507159597899768,0.10660464,0.12052936580739622
2023-08-23,0.11106792070450619,0.05631387062982387,0.10497054829857512,0.10308638,0.12745415935041232
2023-08-24,0.11843959066242928,0.06422310935268001,0.1063241714698972,0.10297264,0.11830619738631315
2023-08-25,0.11529174822545525,0.06267180177495023,0.109661938444244,0.10184702,0.11630695314122742
2023-08-28,0.11824870208392077,0.060376092980394036,0.10644559732834495,0.10282914,0.12332155485607128
2023-08-29,0.1310392064442288,0.05744102006448905,0.11069890518921006,0.10075826,0.10814510977682981
2023-08-30,0.1223251637110963,0.05738413880998227,0.12109033167592713,0.11742455,0.1096443748674928
2023-08-31,0.12197417293185718,0.05722619722061603,0.11319571007582047,0.10581245,0.10959083169713166
2023-09-01,0.12081215058663122,0.05456845889695084,0.1131247365711448,0.10466089,0.10870621191223034
2023-09-05,0.11789256165628333,0.05544125609733931,0.12381661759978452,0.12167057,0.11534584386028529
2023-09-06,0.11931474405059463,0.05900536919295679,0.11193468702109369,0.114002265,0.11993180698995265
2023-09-07,0.11740182808389193,0.061059583216934346,0.13388715343496127,0.11574586,0.12008293455426795
2023-09-08,0.11753179137892805,0.059864703925410594,0.15010000727263126,0.12944527,0.1294554001578266
2023-09-11,0.11980660784644141,0.056418105598940234,0.13032835944414473,0.14778785,0.12931100394294895
2023-09-12,0.11985050885252747,0.05926036533320512,0.14861523358668005,0.14615512,0.1306603964070988
2023-09-13,0.11194699992354397,0.05935225765737303,0.17299389023334125,0.18029167,0.13174704927023334
2023-09-14,0.11157664568777627,0.0542023842356938,0.1455257583654956,0.13550611,0.12787057489664522
2023-09-15,0.1172675286513903,0.060276992976542064,0.14549448298040432,0.13665767,0.12256881279848089
2023-09-18,0.11726219127480093,0.06150596944621569,0.15260919917336524,0.17155142,0.12946968767767233
2023-09-19,0.11586675798512543,0.0595515183270457,0.13878108145357107,0.15493472,0.1294179474021256
2023-09-20,0.12052936580739622,0.06212435073085006,0.14997126542391942,0.14897664,0.13382182872917162
2023-09-21,0.12745415935041232,0.06270181053138685,0.13861076779814213,0.127085,0.12417036666652438
2023-09-22,0.11830619738631315,0.08456488183629617,0.1365557476519279,0.14562577,0.13097973924548523
2023-09-25,0.11630695314122742,0.07554637267276397,0.1586700271839946,0.15707569,0.1294919851073134
2023-09-26,0.12332155485607128,0.07574533424681017,0.15007693712692288,0.15707569,0.12287401749195753
2023-09-27,0.10814510977682981,0.09173497249872324,0.131956701579727,0.15518351,0.1327287384134971
2023-09-28,0.1096443748674928,0.0630536544510137,0.12969080337737007,0.09714006,0.13568825603350926
2023-09-29,0.10959083169713166,0.06470836682988768,0.13420927686228798,0.11753865,0.1360048566683251
2023-10-02,0.10870621191223034,0.06280122304436118,0.13098778011495657,0.1163871,0.14464345754342342
2023-10-03,0.11534584386028529,0.04885584294249437,0.12953442610582236,0.09488221,0.13965128886888417
2023-10-04,0.11993180698995265,0.056576122582692706,0.1464901900379133,0.15793091,0.1425669256787679
2023-10-05,0.12008293455426795,0.060349777041949264,0.15372611009311402,0.15149619,0.15803665324306854
2023-10-06,0.1294554001578266,0.05027737194570824,0.1545654496287766,0.15625799,0.15578762801454435
2023-10-09,0.12931100394294895,0.0560501325755489,0.13312218305547288,0.1309858,0.15444463701199457
2023-10-10,0.1306603964070988,0.05804427806162574,0.14685702986626428,0.14316383,0.15369969232192757
2023-10-11,0.13174704927023334,0.05867371388519429,0.13610673217451916,0.15174958,0.15305553488269494
2023-10-12,0.12787057489664522,0.05851630845425208,0.13541992526247615,0.15240385,0.15409711395167555
2023-10-13,0.12256881279848089,0.05916616394709924,0.13478985986074524,0.11415864,0.16219076400237242
2023-10-16,0.12946968767767233,0.059907233946235226,0.13224732007436793,0.11076807,0.15841373761634492
2023-10-17,0.1294179474021256,0.06145519360974009,0.13717090220913447,0.12429536,0.17176701925964427
2023-10-18,0.13382182872917162,0.054976126391275464,0.1570834729475621,0.17486848,0.1625571319114472
2023-10-19,0.12417036666652438,0.05196965757211999,0.2885805306070558,0.24230348,0.157336536584643
2023-10-20,0.13097973924548523,0.052290330861269614,0.15073817747376012,0.13547999,0.1471216098634125
2023-10-23,0.1294919851073134,0.05870431666889265,0.15495472332484633,0.1328093,0.1465574917371039
2023-10-24,0.12287401749195753,0.05412942641059309,0.16219223118435344,0.17744368,0.14739641113254723
2023-10-25,0.1327287384134971,0.05400751894674273,0.16775007343761056,0.24014437,0.13147751246058076
2023-10-26,0.13568825603350926,0.06585573714961727,0.15009191344644132,0.14058323,0.117545326904389
2023-10-27,0.1360048566683251,0.0751343409691906,0.2869037827820573,0.23481795,0.11499098023681673
2023-10-30,0.14464345754342342,0.07301543574227379,0.2296066544776149,0.20912032,0.11290785645614096
2023-10-31,0.13965128886888417,0.07954424011825774,0.13725523322088026,0.12886016,0.11418478012486277
2023-11-01,0.1425669256787679,0.07653816162505292,0.14734794348584598,0.21596305,0.11162561903861748
2023-11-02,0.15803665324306854,0.06998735001101009,0.15063575656116,0.23338449,0.09675514463288808
2023-11-03,0.15578762801454435,0.06989795622390055,0.2367850596705226,0.33824384,0.09854361863821286
2023-11-06,0.15444463701199457,0.07222466089334613,0.14644789849482864,0.13030292,0.09899782070879129
2023-11-07,0.15369969232192757,0.06984635396139152,0.14131692455778685,0.13621286,0.10151877983431486
2023-11-08,0.15305553488269494,0.06716437092664675,0.14534089721024895,0.1697963,0.1032938676481861
2023-11-09,0.15409711395167555,0.06794314230749846,0.14706898200887322,0.18700375,0.09617693403602989
2023-11-10,0.16219076400237242,0.06052787222785846,0.14706898200887322,0.18705541,0.08419196504964606
2023-11-13,0.15841373761634492,0.06483994635252852,0.16323137228598553,0.1596839,0.08357738314948812
2023-11-14,0.17176701925964427,0.05322699795674171,0.16317350691050386,0.15928093,0.0703065288083965
2023-11-15,0.1625571319114472,0.05591652460607874,0.1641322602935454,0.15832548,0.07036069636166069
2023-11-16,0.157336536584643,0.05262927407666165,0.16917609550648882,0.16688643,0.07173468510589967
2023-11-17,0.1471216098634125,0.04693751538667653,0.16682405845469345,0.15214875,0.07256727790973241
2023-11-20,0.1465574917371039,0.0407554055256755,0.13247893462945576,0.121943764,0.07126210753670856
2023-11-21,0.14739641113254723,0.04373835903371067,0.12230658371661983,0.113977075,0.09088904101140065
2023-11-22,0.13147751246058076,0.03951916147911218,0.13631407059005746,0.13359304,0.0946229431686649
2023-11-24,0.117545326904389,0.03964624322672664,0.1117528766496249,0.11195068,0.0944604700105853
2023-11-27,0.11499098023681673,0.038047780824688245,0.1100729702870071,0.09886633,0.09350713719137932
2023-11-28,0.11290785645614096,0.03771146965617333,0.11000172828163622,0.09886633,0.09337948131542997
2023-11-29,0.11418478012486277,0.03506490505328115,0.10784036935653697,0.0928277,0.09296235816711003
2023-11-30,0.11162561903861748,0.029556823789030552,0.11175029438991302,0.117322415,0.09478358091579041
2023-12-01,0.09675514463288808,0.028324857013526966,0.1121696571967992,0.11149822,0.09764168137315155
2023-12-04,0.09854361863821286,0.033557391227612254,0.1131085232635346,0.10635724,0.10090426136175305
2023-12-05,0.09899782070879129,0.03497026459605003,0.11336575194968544,0.1091134,0.10214914935489422
2023-12-06,0.10151877983431486,0.031195603849288225,0.11336575194968544,0.10805855,0.10014408315775777
2023-12-07,0.1032938676481861,0.03021918699581628,0.15446260506799744,0.1734025,0.10777204171870912
2023-12-08,0.09617693403602989,0.02955269801946087,0.13857446048907873,0.14981367,0.10807639392429044
2023-12-11,0.08419196504964606,0.027627239910062554,0.1331451426097259,0.12618677,0.10873225170057671
2023-12-12,0.08357738314948812,0.02904034965836943,0.13411751789053164,0.1274897,0.10847090835310962
2023-12-13,0.0703065288083965,0.027026428274491757,0.13419202459701168,0.12852785,0.09844493227746212
2023-12-14,0.07036069636166069,0.030043825921935597,0.11881049799825183,0.10279283,0.09929375533208606
2023-12-15,0.07173468510589967,0.03109788421931249,0.09658723547747353,0.07196496,0.1013820032452911
