Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,172.0667266845703,173.2954771862415,171.59026668186704,173.245313432343,182925100
2015-07-01,173.44593811035156,173.8889556307009,172.66020507287817,173.63818786805945,135979900
2015-07-02,173.28704833984375,174.08950230632675,172.86910648855684,173.92232811672662,104373700
2015-07-06,172.79396057128906,173.57132665488814,171.79925646077314,171.99987323456276,117975400
2015-07-07,173.88058471679688,174.00596220881198,170.61227537611487,172.99454976101808,173820200
2015-07-08,170.9633026123047,172.82731980619712,170.72925618233498,172.5431223918873,164020100
2015-07-09,171.2725830078125,173.32050849145554,171.16392678851582,173.06137380341107,144113100
2015-07-10,173.42916870117188,173.84711060466248,171.31438368987548,173.2703487371135,129456900
2015-07-13,175.34335327148438,175.45200949545605,174.64956816725388,174.6913649093545,106069400
2015-07-14,176.10400390625,176.41328960475772,175.24304455862048,175.30156255048627,81709600
2015-07-15,176.04554748535156,176.60558829122186,175.5690874351548,176.14584949399134,97914100
2015-07-16,177.4581756591797,177.4581756591797,176.8563381591246,177.09873890698512,106683300
2015-07-17,177.60861206054688,177.66713005724577,177.04021711615076,177.44979207473725,89030000
2015-07-20,177.70054626464844,178.19371467964135,177.3829190718028,177.83429074299156,70446800
2015-07-21,176.99838256835938,177.82591206552033,176.69746391071664,177.5667773913658,77965000
2015-07-22,176.68075561523438,177.01511678966472,176.27953496049258,176.31296470064828,88667900
2015-07-23,175.68603515625,176.91478525207174,175.32661127678128,176.81448328655927,90509100
2015-07-24,173.86383056640625,175.84487109283845,173.52948214791607,175.78636585916124,117755000
2015-07-27,172.8524169921875,173.4876968857565,172.40939956881726,172.9778072233487,132361100
2015-07-28,174.97560119628906,175.1176999473199,172.86081567313872,173.68833267941108,123544800
2015-07-29,176.17926025390625,176.4049397326802,174.9588640988521,175.1009628370131,105791300
2015-07-30,176.22103881835938,176.38821303691228,175.05079377933856,175.66935241801707,91304400
2015-07-31,175.9535369873047,176.74762403324465,175.66933956110714,176.72254854002568,103266900
2015-08-03,175.36007690429688,175.9786355788942,174.40716977317865,175.92013033856227,113965700
2015-08-04,175.0173797607422,175.7445946917955,174.53256555518115,175.28485598354138,81820800
2015-08-05,175.5941162109375,176.63060396132454,175.30990602510028,175.91174338222967,85786800
2015-08-06,174.1563720703125,175.88664467779424,173.57124328312673,175.77797571653295,116030800
2015-08-07,173.822021484375,174.148015633359,172.9192655130562,173.9975626820927,117858000
2015-08-10,176.01205444335938,176.09563516897882,174.9337572199016,174.9337572199016,80270700
2015-08-11,174.42385864257812,175.09256818605766,173.66320137743796,174.67462631570467,126081400
2015-08-12,174.6328582763672,174.8167537499092,171.65711371116103,173.119910497788,172123700
2015-08-13,174.41554260253906,175.1594787845437,173.87221039931902,174.47404784482575,89383300
2015-08-14,175.05078125,175.12600772977814,174.0811529953894,174.22325170871736,72786500
2015-08-17,176.02880859375,176.02880859375,173.99761659485281,174.45735534601607,79072600
2015-08-18,175.51889038085938,176.1040065353757,175.28484391905283,175.75293684266592,71692700
2015-08-19,174.13128662109375,175.543919263835,173.32047846706854,174.7749078428716,172946000
2015-08-20,170.4952392578125,174.10625105552447,170.43672126290616,172.6183787412695,194327900
2015-08-21,165.3629150390625,170.4701662267819,165.10379306833215,168.62285717821266,346588500
2015-08-24,158.40000915527344,165.07035953153323,152.4652279848282,156.7198870007359,507244300
2015-08-25,156.53594970703125,163.3734724970506,156.24338529966698,163.35675125116805,369833100
2015-08-26,162.5459442138672,162.82177460117012,157.45540296590627,160.55653699616815,339257000
2015-08-27,166.56654357910156,166.69192102859066,163.17285789748786,164.6858053093289,274143900
2015-08-28,166.5749053955078,167.04299823430685,165.43810303503588,165.9229171193844,160414400
2015-08-31,165.22918701171875,166.4495832508979,164.67750051642227,165.59697800858308,163298800
2015-09-01,160.29745483398438,162.8051064676503,159.42812845841777,161.42589041638857,256000400
2015-09-02,163.34005737304688,163.3818541142059,160.84076020480347,162.67970202462845,160269300
2015-09-03,163.4570770263672,165.54678649294164,162.96390865335349,164.05054737231268,152087800
2015-09-04,160.98284912109375,162.04442505995004,160.16368661345783,161.20018706006013,207081000
2015-09-08,165.02854919433594,165.17901492592512,163.1394562070167,163.7830903693618,116025700
2015-09-09,162.8218536376953,166.73379774781458,162.45407535790798,166.60842023818014,149347700
2015-09-10,163.70782470703125,164.8529812733041,162.3704057100358,162.62952761149262,158611100
2015-09-11,164.45176696777344,164.51863919563894,162.60445834238698,163.3149646032064,119691200
2015-09-14,163.84165954589844,164.67754375658944,163.35684517314792,164.62739274468092,79452000
2015-09-15,165.8895263671875,166.33254381905883,163.79981659248259,164.34313603207536,113806200
2015-09-16,167.32725524902344,167.51951775490605,165.84774973241406,166.1904652381236,99581600
2015-09-17,166.9511260986328,169.59252289005238,166.5749808082055,167.19353962784044,276046600
2015-09-18,164.22283935546875,166.9367768216482,163.81113514057012,164.441307212403,223657500
2015-09-21,165.0714874267578,166.09655558562346,164.02120058856195,165.05467924749908,105726200
2015-09-22,162.9288787841797,163.39100749780152,161.79456401627903,162.90367292897145,153890900
2015-09-23,162.66839599609375,163.56743467132463,162.08863573349888,163.09690831932923,92790600
2015-09-24,162.0802459716797,162.54237470540022,160.11411225463215,161.45007392230164,159378800
2015-09-25,162.0382537841797,163.84474196466735,161.16440798067316,163.54225885128184,155054800
2015-09-28,157.97157287597656,161.2484762241486,157.66069200620228,161.1392422662767,178515900
2015-09-29,158.06398010253906,159.42516070258506,157.06410487873185,158.19002222857446,159045600
2015-09-30,161.01316833496094,161.1812116552828,159.17306384836056,159.95447105725466,163452000
2015-10-01,161.4333038330078,161.73578697688947,159.4923756684693,161.39128979229656,131079000
2015-10-02,163.8447723388672,163.86997820124844,158.90421817796545,159.45037511162676,211003300
2015-10-05,166.7603302001953,166.98719572825553,164.96223979534292,165.07147372012807,126320800
2015-10-06,166.1890106201172,167.1888859175835,165.52523486261958,166.62593361163326,110274500
2015-10-07,167.55018615722656,167.90308104765404,165.9285363764557,167.1216608595827,124307300
2015-10-08,169.0625457763672,169.34822066588782,166.86113625724226,167.16361932287643,153055200
2015-10-09,169.16334533691406,169.64226931111884,168.53317344077934,169.2053593608324,107069200
2015-10-12,169.3230438232422,169.52469068762636,168.81050334145897,169.2390157491594,56395600
2015-10-13,168.2559356689453,169.86077688392322,168.08789235480089,168.59202229723417,88038700
2015-10-14,167.44935607910156,168.77692042315795,167.15528340331548,168.19715993141767,99106200
2015-10-15,170.02044677734375,170.02884445694005,167.74341916003004,168.11312219642502,134142200
2015-10-16,170.79339599609375,170.8101913493474,169.65908142833376,170.42369309042738,114580100
2015-10-19,170.87745666503906,170.87745666503906,169.83558036751842,170.14646115682586,76523900
2015-10-20,170.65896606445312,171.27232983639405,170.18843972866935,170.4405110716624,78448500
2015-10-21,169.6002960205078,171.2303301572377,169.43223989717623,171.07909503129787,102038000
2015-10-22,172.4654998779297,172.67555724966974,169.60032707126769,170.54977767333122,174911700
2015-10-23,174.3560028076172,174.72570580477407,173.33933238631926,174.13754777333517,144442300
2015-10-26,173.92747497558594,174.2383557315556,173.55777201125318,174.17954634407485,69033000
2015-10-27,173.5914764404297,173.92756322168123,172.91087955392862,173.25537683828924,77905800
2015-10-28,175.56593322753906,175.59113908425056,173.26371284200084,173.9274884368756,135906700
2015-10-29,175.465087890625,175.83479083740704,174.94414982245857,175.06178141271815,90525500
2015-10-30,174.7089080810547,175.97766279002747,174.54927525080592,175.65837148776131,131076900
2015-11-02,176.77589416503906,176.9691433713122,174.91058354202576,175.0366256668099,86270800
2015-11-03,177.28843688964844,177.84299147541532,176.19613589913698,176.42300146983902,95246100
2015-11-04,176.75071716308594,177.70857849176633,176.21297067717566,177.5825491672903,96224500
2015-11-05,176.5742645263672,177.2716567087634,175.68362310478983,176.80952781429752,78408700
2015-11-06,176.4817657470703,176.71704175856806,175.1542146661186,176.2297072006126,110471500
2015-11-09,174.83497619628906,176.0197030058444,173.88551264837628,175.86845501142494,131008700
2015-11-10,175.2382354736328,175.27185182814972,174.08712533864164,174.35599207036333,75874600
2015-11-11,174.54925537109375,175.55752805918777,174.48203548243646,175.5071163479155,67846000
2015-11-12,172.11260986328125,173.9779204023647,172.0958145041074,173.5073939278004,121315200
2015-11-13,170.18003845214844,171.9697309814071,170.0960232138523,171.70086426962504,153577100
2015-11-16,172.76797485351562,172.8267970688517,169.8775835034225,169.99522793409466,117645200
2015-11-17,172.6420135498047,173.9611676346964,172.14628105768756,173.07893662431096,121123700
2015-11-18,175.38107299804688,175.5239104525939,173.07885272714665,173.12085393898545,121342500
2015-11-19,175.2298583984375,175.64997313311568,174.9357729558091,175.2634619360227,88220500
2015-11-20,175.86846923828125,176.54905321600907,175.49036845297547,175.98610087861832,94011500
2015-11-23,175.6667022705078,176.43130099971617,175.20457370612132,175.92717123746786,64931200
2015-11-24,175.90208435058594,176.30539099731106,174.27203675975926,174.65853522344543,98874400
2015-11-25,175.87684631347656,176.22974116741722,175.61636439712734,176.0280814705005,51980100
2015-11-27,176.0784912109375,176.2801509055882,175.49033312764547,175.96925727372445,37317800
2015-11-30,175.34747314453125,176.35574584659562,175.23823922133926,176.23811424503617,112822700
2015-12-01,177.01953125,177.13717567897376,175.7003777036247,175.9776549557406,97858400
2015-12-02,175.21298217773438,177.28834918677597,174.9609108706389,176.9690580097298,108441300
2015-12-03,172.75962829589844,175.73403577834992,172.03703024455103,175.4651689425094,166224200
2015-12-04,176.12889099121094,176.42297642336592,172.75957555460377,172.75957555460377,192913900
2015-12-07,175.06178283691406,176.22129057293958,174.09551143253063,175.80117591561162,102027100
2015-12-08,173.88548278808594,175.01138717844287,172.9024158662772,173.49898441928113,103372400
2015-12-09,172.53273010253906,175.33909367995196,171.558060762313,173.24693033755833,162401500
2015-12-10,172.97802734375,174.28878319329965,172.36466345433428,172.59992666728508,116128900
2015-12-11,169.6255645751953,171.5244789544644,169.3146708888189,170.86070317712242,211173300
2015-12-14,170.48251342773438,170.6085555105214,168.00383965016366,169.7851344173471,182385200
2015-12-15,172.272216796875,173.17966600278731,170.45731838505037,171.9949395822172,154069600
2015-12-16,174.79293823242188,175.09542135898081,172.0790005935831,173.39815421435094,197017000
2015-12-17,172.12940979003906,175.1710363696927,172.1126016107863,175.1038164735659,173092500
2015-12-18,169.0629119873047,171.52252154037956,168.9023162201679,171.38729453922076,251393500
2015-12-21,170.45753479003906,170.63503876713125,169.12206982484525,170.23777963014126,99094300
